slot_id,doctor_id,service_id,date,start_time,end_time,status,capacity,booked_count,estimated_wait_time,is_telehealth,room
SL02423,D039,SV029,2026-06-11,10:30,10:55,booked,1,1,32,no,804
SL02424,D039,SV030,2026-06-11,11:00,11:25,available,1,0,19,yes,804
SL02425,D039,SV028,2026-06-11,13:30,14:00,available,1,0,15,no,804
SL02426,D039,SV029,2026-06-11,14:00,14:25,blocked,1,0,,no,804
SL02427,D039,SV028,2026-06-11,14:30,15:00,available,1,0,23,no,804
SL02428,D039,SV028,2026-06-11,15:00,15:30,booked,1,1,34,no,804
SL02429,D039,SV029,2026-06-11,15:30,15:55,booked,1,1,26,yes,804
SL02430,D039,SV030,2026-06-11,16:00,16:25,booked,1,1,43,yes,804
SL02431,D039,SV030,2026-06-11,16:30,16:55,available,1,0,15,no,804
SL02432,D040,SV029,2026-06-11,08:00,08:25,available,1,0,37,no,801
SL02433,D040,SV028,2026-06-11,08:30,09:00,available,1,0,40,yes,801
SL02434,D040,SV028,2026-06-11,09:00,09:30,available,1,0,24,no,801
SL02435,D040,SV029,2026-06-11,09:30,09:55,available,1,0,23,yes,801
SL02436,D040,SV030,2026-06-11,10:00,10:25,booked,1,1,32,no,801
SL02437,D040,SV029,2026-06-11,10:30,10:55,available,1,0,30,yes,801
SL02438,D040,SV028,2026-06-11,11:00,11:30,available,1,0,28,yes,801
SL02439,D040,SV029,2026-06-11,13:30,13:55,booked,1,1,33,yes,801
SL02440,D040,SV028,2026-06-11,14:00,14:30,available,1,0,14,no,801
SL02441,D040,SV028,2026-06-11,14:30,15:00,blocked,1,0,,no,801
SL02442,D040,SV029,2026-06-11,15:00,15:25,available,1,0,22,no,801
SL02443,D040,SV029,2026-06-11,15:30,15:55,available,1,0,18,yes,801
SL02444,D040,SV030,2026-06-11,16:00,16:25,booked,1,1,32,no,801
SL02445,D040,SV028,2026-06-11,16:30,17:00,booked,1,1,34,no,801
SL02446,D041,SV033,2026-06-11,08:00,08:20,available,1,0,24,no,415
SL02447,D041,SV032,2026-06-11,08:30,08:55,available,1,0,42,no,415
SL02448,D041,SV032,2026-06-11,09:00,09:25,available,1,0,34,no,415
SL02449,D041,SV031,2026-06-11,09:30,09:50,booked,1,1,38,no,415
SL02450,D041,SV033,2026-06-11,10:00,10:20,available,1,0,20,no,415
SL02451,D041,SV032,2026-06-11,10:30,10:55,available,1,0,18,no,415
SL02452,D041,SV031,2026-06-11,11:00,11:20,booked,1,1,38,no,415
SL02453,D041,SV032,2026-06-11,13:30,13:55,available,1,0,16,no,415
SL02454,D041,SV033,2026-06-11,14:00,14:20,available,1,0,8,no,415
SL02455,D041,SV031,2026-06-11,14:30,14:50,blocked,1,0,,no,415
SL02456,D041,SV031,2026-06-11,15:00,15:20,booked,1,1,29,no,415
SL02457,D041,SV032,2026-06-11,15:30,15:55,booked,1,1,32,no,415
SL02458,D041,SV031,2026-06-11,16:00,16:20,available,1,0,18,no,415
SL02459,D042,SV032,2026-06-11,08:00,08:25,booked,1,1,53,no,414
SL02460,D042,SV033,2026-06-11,08:30,08:50,booked,1,1,45,no,414
SL02461,D042,SV033,2026-06-11,10:00,10:20,booked,1,1,33,no,414
SL02462,D042,SV032,2026-06-11,10:30,10:55,available,1,0,22,no,414
SL02463,D042,SV031,2026-06-11,11:00,11:20,blocked,1,0,,no,414
SL02464,D042,SV031,2026-06-11,13:30,13:50,available,1,0,18,no,414
SL02465,D042,SV032,2026-06-11,14:00,14:25,available,1,0,9,no,414
SL02466,D042,SV032,2026-06-11,14:30,14:55,booked,1,1,41,no,414
SL02467,D042,SV033,2026-06-11,15:00,15:20,available,1,0,16,no,414
SL02468,D042,SV033,2026-06-11,15:30,15:50,booked,1,1,24,no,414
SL02469,D042,SV032,2026-06-11,16:00,16:25,booked,1,1,27,no,414
SL02470,D042,SV032,2026-06-11,16:30,16:55,available,1,0,26,no,414
SL02471,D043,SV032,2026-06-11,08:00,08:25,booked,1,1,53,no,418
SL02472,D043,SV031,2026-06-11,08:30,08:50,available,1,0,24,no,418
SL02473,D043,SV033,2026-06-11,09:00,09:20,available,1,0,32,no,418
SL02474,D043,SV033,2026-06-11,09:30,09:50,available,1,0,12,no,418
SL02475,D043,SV031,2026-06-11,10:00,10:20,booked,1,1,40,no,418
SL02476,D043,SV032,2026-06-11,10:30,10:55,booked,1,1,34,no,418
SL02477,D043,SV032,2026-06-11,11:00,11:25,available,1,0,18,no,418
SL02478,D044,SV031,2026-06-11,13:30,13:50,blocked,1,0,,no,408
SL02479,D044,SV032,2026-06-11,14:00,14:25,blocked,1,0,,no,408
SL02480,D044,SV032,2026-06-11,14:30,14:55,booked,1,1,25,no,408
SL02481,D044,SV033,2026-06-11,15:00,15:20,available,1,0,20,no,408
SL02482,D044,SV031,2026-06-11,15:30,15:50,available,1,0,13,no,408
SL02483,D044,SV033,2026-06-11,16:00,16:20,booked,1,1,42,no,408
SL02484,D044,SV032,2026-06-11,16:30,16:55,available,1,0,18,no,408
SL02485,D046,SV036,2026-06-11,13:30,13:50,booked,1,1,35,no,203
SL02486,D046,SV034,2026-06-11,14:00,14:25,available,1,0,13,no,203
SL02487,D046,SV034,2026-06-11,15:30,15:55,booked,1,1,23,no,203
SL02488,D046,SV034,2026-06-11,16:00,16:25,booked,1,1,23,no,203
SL02489,D046,SV035,2026-06-11,16:30,16:55,booked,1,1,47,no,203
SL02490,D048,SV035,2026-06-11,13:30,13:55,available,1,0,27,no,201
SL02491,D048,SV036,2026-06-11,14:00,14:20,booked,1,1,29,no,201
SL02492,D048,SV036,2026-06-11,14:30,14:50,available,1,0,16,no,201
SL02493,D048,SV035,2026-06-11,15:00,15:25,available,1,0,9,no,201
SL02494,D048,SV036,2026-06-11,15:30,15:50,booked,1,1,22,no,201
SL02495,D048,SV034,2026-06-11,16:00,16:25,booked,1,1,34,no,201
SL02496,D048,SV034,2026-06-11,16:30,16:55,available,1,0,19,no,201
SL02497,D005,SV006,2026-06-12,08:00,08:25,available,1,0,35,yes,316
SL02498,D005,SV004,2026-06-12,08:30,08:50,available,1,0,41,no,316
SL02499,D005,SV005,2026-06-12,09:00,09:25,available,1,0,34,yes,316
SL02500,D005,SV004,2026-06-12,09:30,09:50,available,1,0,12,no,316
SL02501,D005,SV005,2026-06-12,10:00,10:25,available,1,0,24,no,316
SL02502,D005,SV006,2026-06-12,10:30,10:55,available,1,0,15,no,316
SL02503,D005,SV004,2026-06-12,11:00,11:20,available,1,0,22,yes,316
SL02504,D008,SV004,2026-06-12,08:00,08:20,booked,1,1,56,no,317
SL02505,D008,SV004,2026-06-12,08:30,08:50,available,1,0,31,yes,317
SL02506,D008,SV004,2026-06-12,09:30,09:50,available,1,0,25,yes,317
SL02507,D008,SV004,2026-06-12,10:00,10:20,available,1,0,12,yes,317
SL02508,D008,SV004,2026-06-12,13:30,13:50,booked,1,1,43,no,317
SL02509,D008,SV006,2026-06-12,14:00,14:25,booked,1,1,20,no,317
SL02510,D008,SV004,2026-06-12,14:30,14:50,available,1,0,25,yes,317
SL02511,D008,SV006,2026-06-12,15:00,15:25,blocked,1,0,,yes,317
SL02512,D008,SV004,2026-06-12,15:30,15:50,available,1,0,25,no,317
SL02513,D008,SV006,2026-06-12,16:00,16:25,booked,1,1,32,yes,317
SL02514,D009,SV009,2026-06-12,08:00,08:25,blocked,1,0,,no,110
SL02515,D009,SV009,2026-06-12,08:30,08:55,booked,1,1,40,no,110
SL02516,D009,SV007,2026-06-12,09:00,09:25,available,1,0,40,no,110
SL02517,D009,SV009,2026-06-12,09:30,09:55,available,1,0,34,no,110
SL02518,D009,SV008,2026-06-12,10:00,10:30,booked,1,1,48,no,110
SL02519,D009,SV009,2026-06-12,10:30,10:55,blocked,1,0,,no,110
SL02520,D009,SV007,2026-06-12,11:00,11:25,booked,1,1,31,no,110
SL02521,D011,SV009,2026-06-12,09:00,09:25,booked,1,1,43,no,120
SL02522,D011,SV007,2026-06-12,09:30,09:55,available,1,0,22,no,120
SL02523,D011,SV007,2026-06-12,10:00,10:25,available,1,0,35,no,120
SL02524,D011,SV009,2026-06-12,10:30,10:55,available,1,0,28,no,120
SL02525,D011,SV009,2026-06-12,11:00,11:25,booked,1,1,31,no,120
SL02526,D012,SV007,2026-06-12,08:00,08:25,booked,1,1,60,no,110
SL02527,D012,SV009,2026-06-12,08:30,08:55,booked,1,1,62,no,110
SL02528,D012,SV009,2026-06-12,09:00,09:25,available,1,0,39,no,110
SL02529,D012,SV009,2026-06-12,09:30,09:55,available,1,0,33,no,110
SL02530,D012,SV009,2026-06-12,10:00,10:25,booked,1,1,40,no,110
SL02531,D012,SV009,2026-06-12,10:30,10:55,booked,1,1,43,no,110
SL02532,D012,SV007,2026-06-12,11:00,11:25,blocked,1,0,,no,110
SL02533,D015,SV012,2026-06-12,13:30,13:55,available,1,0,15,no,418
SL02534,D015,SV011,2026-06-12,14:00,14:25,available,1,0,15,no,418
SL02535,D015,SV010,2026-06-12,14:30,14:50,booked,1,1,39,yes,418
SL02536,D015,SV011,2026-06-12,15:00,15:25,available,1,0,9,no,418
SL02537,D015,SV012,2026-06-12,15:30,15:55,blocked,1,0,,no,418
SL02538,D015,SV012,2026-06-12,16:00,16:25,blocked,1,0,,no,418
SL02539,D015,SV010,2026-06-12,16:30,16:50,booked,1,1,37,no,418
SL02540,D016,SV011,2026-06-12,13:30,13:55,available,1,0,12,yes,409
SL02541,D016,SV011,2026-06-12,14:00,14:25,available,1,0,21,no,409
SL02542,D016,SV011,2026-06-12,14:30,14:55,available,1,0,22,yes,409
SL02543,D016,SV012,2026-06-12,15:30,15:55,booked,1,1,26,no,409
SL02544,D016,SV012,2026-06-12,16:00,16:25,blocked,1,0,,yes,409
SL02545,D016,SV012,2026-06-12,16:30,16:55,blocked,1,0,,yes,409
SL02546,D018,SV013,2026-06-12,08:00,08:30,available,1,0,34,no,501
SL02547,D018,SV015,2026-06-12,08:30,08:55,blocked,1,0,,no,501
SL02548,D018,SV013,2026-06-12,09:00,09:30,available,1,0,44,no,501
SL02549,D018,SV015,2026-06-12,09:30,09:55,booked,1,1,30,no,501
SL02550,D018,SV013,2026-06-12,10:00,10:30,booked,1,1,35,no,501
SL02551,D018,SV013,2026-06-12,10:30,11:00,booked,1,1,38,no,501
SL02552,D018,SV014,2026-06-12,11:00,11:25,available,1,0,23,no,501
SL02553,D018,SV015,2026-06-12,13:30,13:55,booked,1,1,43,no,501
SL02554,D018,SV014,2026-06-12,14:00,14:25,available,1,0,25,no,501
SL02555,D018,SV015,2026-06-12,14:30,14:55,available,1,0,29,no,501
SL02556,D018,SV015,2026-06-12,15:00,15:25,available,1,0,27,no,501
SL02557,D018,SV015,2026-06-12,15:30,15:55,available,1,0,23,no,501
SL02558,D018,SV013,2026-06-12,16:00,16:30,available,1,0,28,no,501
SL02559,D018,SV013,2026-06-12,16:30,17:00,booked,1,1,40,no,501
SL02560,D019,SV013,2026-06-12,08:00,08:30,booked,1,1,52,yes,506
SL02561,D019,SV013,2026-06-12,08:30,09:00,blocked,1,0,,no,506
SL02562,D019,SV013,2026-06-12,09:00,09:30,available,1,0,36,no,506
SL02563,D019,SV014,2026-06-12,09:30,09:55,available,1,0,17,no,506
SL02564,D019,SV015,2026-06-12,10:00,10:25,available,1,0,25,yes,506
SL02565,D019,SV014,2026-06-12,10:30,10:55,blocked,1,0,,no,506
SL02566,D019,SV014,2026-06-12,11:00,11:25,blocked,1,0,,no,506
SL02567,D019,SV013,2026-06-12,13:30,14:00,available,1,0,24,no,506
SL02568,D019,SV015,2026-06-12,14:00,14:25,available,1,0,24,no,506
SL02569,D019,SV014,2026-06-12,14:30,14:55,booked,1,1,44,no,506
SL02570,D019,SV014,2026-06-12,15:00,15:25,booked,1,1,32,no,506
SL02571,D019,SV015,2026-06-12,15:30,15:55,available,1,0,22,no,506
SL02572,D019,SV013,2026-06-12,16:00,16:30,available,1,0,30,no,506
SL02573,D019,SV013,2026-06-12,16:30,17:00,blocked,1,0,,no,506
SL02574,D021,SV018,2026-06-12,08:00,08:30,available,1,0,24,no,313
SL02575,D021,SV018,2026-06-12,08:30,09:00,blocked,1,0,,no,313
SL02576,D021,SV018,2026-06-12,09:00,09:30,available,1,0,31,no,313
SL02577,D021,SV018,2026-06-12,09:30,10:00,available,1,0,26,no,313
SL02578,D021,SV016,2026-06-12,10:00,10:30,available,1,0,17,no,313
SL02579,D021,SV018,2026-06-12,10:30,11:00,available,1,0,28,no,313
SL02580,D021,SV018,2026-06-12,11:00,11:30,available,1,0,30,no,313
SL02581,D021,SV016,2026-06-12,13:30,14:00,blocked,1,0,,no,313
SL02582,D021,SV017,2026-06-12,14:00,15:00,available,1,0,24,no,313
SL02583,D021,SV017,2026-06-12,14:30,15:30,available,1,0,17,no,313
SL02584,D021,SV017,2026-06-12,15:00,16:00,booked,1,1,26,no,313
SL02585,D021,SV016,2026-06-12,15:30,16:00,blocked,1,0,,no,313
SL02586,D021,SV016,2026-06-12,16:00,16:30,booked,1,1,30,no,313
SL02587,D021,SV018,2026-06-12,16:30,17:00,available,1,0,16,no,313
SL02588,D023,SV016,2026-06-12,08:00,08:30,available,1,0,24,no,309
SL02589,D023,SV018,2026-06-12,09:00,09:30,available,1,0,30,no,309
SL02590,D023,SV018,2026-06-12,09:30,10:00,available,1,0,23,no,309
SL02591,D023,SV017,2026-06-12,10:00,11:00,available,1,0,25,no,309
SL02592,D023,SV016,2026-06-12,10:30,11:00,booked,1,1,22,no,309
SL02593,D023,SV016,2026-06-12,11:00,11:30,available,1,0,17,no,309
SL02594,D023,SV016,2026-06-12,13:30,14:00,blocked,1,0,,no,309
SL02595,D023,SV018,2026-06-12,14:00,14:30,blocked,1,0,,no,309
SL02596,D023,SV017,2026-06-12,14:30,15:30,blocked,1,0,,no,309
SL02597,D023,SV018,2026-06-12,15:00,15:30,available,1,0,23,no,309
SL02598,D023,SV017,2026-06-12,15:30,16:30,booked,1,1,37,no,309
SL02599,D023,SV016,2026-06-12,16:00,16:30,blocked,1,0,,no,309
SL02600,D023,SV018,2026-06-12,16:30,17:00,blocked,1,0,,no,309
SL02601,D025,SV019,2026-06-12,08:00,08:30,available,1,0,28,no,604
SL02602,D025,SV019,2026-06-12,08:30,09:00,booked,1,1,59,no,604
SL02603,D025,SV021,2026-06-12,09:00,09:25,available,1,0,34,no,604
SL02604,D025,SV020,2026-06-12,10:00,10:30,booked,1,1,36,yes,604
SL02605,D025,SV019,2026-06-12,10:30,11:00,available,1,0,17,no,604
SL02606,D025,SV021,2026-06-12,11:00,11:25,booked,1,1,40,no,604
SL02607,D028,SV019,2026-06-12,13:30,14:00,available,1,0,18,no,605
SL02608,D028,SV021,2026-06-12,14:00,14:25,booked,1,1,21,no,605
SL02609,D028,SV020,2026-06-12,14:30,15:00,available,1,0,22,no,605
SL02610,D028,SV021,2026-06-12,15:00,15:25,available,1,0,9,no,605
SL02611,D028,SV020,2026-06-12,15:30,16:00,booked,1,1,26,no,605
SL02612,D028,SV020,2026-06-12,16:00,16:30,booked,1,1,35,no,605
SL02613,D028,SV019,2026-06-12,16:30,17:00,available,1,0,21,no,605
SL02614,D029,SV023,2026-06-12,13:30,13:55,blocked,1,0,,no,715
SL02615,D029,SV024,2026-06-12,14:00,14:30,booked,1,1,18,no,715
SL02616,D029,SV024,2026-06-12,14:30,15:00,booked,1,1,36,no,715
SL02617,D029,SV022,2026-06-12,15:00,15:30,booked,1,1,20,no,715
SL02618,D029,SV022,2026-06-12,15:30,16:00,blocked,1,0,,no,715
SL02619,D029,SV024,2026-06-12,16:00,16:30,available,1,0,22,no,715
SL02620,D029,SV023,2026-06-12,16:30,16:55,blocked,1,0,,no,715
SL02621,D030,SV022,2026-06-12,08:00,08:30,booked,1,1,51,yes,718
SL02622,D030,SV024,2026-06-12,08:30,09:00,available,1,0,33,no,718
SL02623,D030,SV024,2026-06-12,09:00,09:30,available,1,0,34,no,718
SL02624,D030,SV023,2026-06-12,09:30,09:55,available,1,0,29,no,718
SL02625,D030,SV024,2026-06-12,10:00,10:30,booked,1,1,33,no,718
SL02626,D030,SV023,2026-06-12,10:30,10:55,available,1,0,19,no,718
SL02627,D030,SV023,2026-06-12,11:00,11:25,available,1,0,14,no,718
SL02628,D031,SV024,2026-06-12,13:30,14:00,blocked,1,0,,yes,701
SL02629,D031,SV022,2026-06-12,14:00,14:30,available,1,0,22,yes,701
SL02630,D031,SV024,2026-06-12,14:30,15:00,booked,1,1,34,no,701
SL02631,D031,SV022,2026-06-12,15:00,15:30,booked,1,1,26,yes,701
SL02632,D031,SV023,2026-06-12,15:30,15:55,available,1,0,21,no,701
SL02633,D031,SV022,2026-06-12,16:00,16:30,booked,1,1,25,no,701
SL02634,D031,SV024,2026-06-12,16:30,17:00,available,1,0,16,no,701
SL02635,D033,SV027,2026-06-12,08:00,08:25,available,1,0,35,no,519
SL02636,D033,SV027,2026-06-12,08:30,08:55,booked,1,1,39,no,519
SL02637,D033,SV026,2026-06-12,09:00,09:30,available,1,0,30,no,519
SL02638,D033,SV027,2026-06-12,09:30,09:55,booked,1,1,40,yes,519
SL02639,D033,SV026,2026-06-12,10:00,10:30,available,1,0,26,no,519
SL02640,D033,SV025,2026-06-12,10:30,11:00,available,1,0,19,no,519
SL02641,D033,SV025,2026-06-12,11:00,11:30,available,1,0,23,no,519
SL02642,D033,SV026,2026-06-12,14:00,14:30,booked,1,1,29,no,519
SL02643,D033,SV025,2026-06-12,14:30,15:00,available,1,0,16,no,519
SL02644,D033,SV027,2026-06-12,15:00,15:25,available,1,0,16,no,519
SL02645,D033,SV026,2026-06-12,15:30,16:00,blocked,1,0,,no,519
SL02646,D033,SV026,2026-06-12,16:30,17:00,available,1,0,17,no,519
SL02647,D034,SV027,2026-06-12,08:00,08:25,available,1,0,36,no,516
SL02648,D034,SV025,2026-06-12,08:30,09:00,available,1,0,41,no,516
SL02649,D034,SV026,2026-06-12,09:30,10:00,booked,1,1,38,no,516
SL02650,D034,SV027,2026-06-12,10:00,10:25,booked,1,1,34,no,516
SL02651,D034,SV025,2026-06-12,10:30,11:00,available,1,0,24,no,516
SL02652,D034,SV027,2026-06-12,11:00,11:25,booked,1,1,42,no,516
SL02653,D034,SV027,2026-06-12,13:30,13:55,booked,1,1,40,no,516
SL02654,D034,SV027,2026-06-12,14:00,14:25,blocked,1,0,,no,516
SL02655,D034,SV026,2026-06-12,14:30,15:00,booked,1,1,25,no,516
SL02656,D034,SV025,2026-06-12,15:00,15:30,available,1,0,24,no,516
SL02657,D034,SV025,2026-06-12,15:30,16:00,available,1,0,19,no,516
SL02658,D034,SV026,2026-06-12,16:00,16:30,available,1,0,16,no,516
SL02659,D034,SV026,2026-06-12,16:30,17:00,blocked,1,0,,no,516
SL02660,D036,SV026,2026-06-12,08:00,08:30,available,1,0,26,no,503
SL02661,D036,SV027,2026-06-12,08:30,08:55,booked,1,1,54,no,503
SL02662,D036,SV025,2026-06-12,09:00,09:30,available,1,0,42,no,503
SL02663,D036,SV027,2026-06-12,09:30,09:55,available,1,0,29,no,503
SL02664,D036,SV026,2026-06-12,10:00,10:30,available,1,0,26,no,503
SL02665,D036,SV025,2026-06-12,10:30,11:00,available,1,0,19,no,503
SL02666,D036,SV027,2026-06-12,11:00,11:25,available,1,0,17,no,503
SL02667,D036,SV026,2026-06-12,13:30,14:00,available,1,0,13,no,503
SL02668,D036,SV026,2026-06-12,14:00,14:30,blocked,1,0,,no,503
SL02669,D036,SV027,2026-06-12,14:30,14:55,booked,1,1,26,no,503
SL02670,D036,SV025,2026-06-12,15:00,15:30,booked,1,1,19,no,503
SL02671,D036,SV027,2026-06-12,15:30,15:55,booked,1,1,33,no,503
SL02672,D036,SV026,2026-06-12,16:00,16:30,available,1,0,13,no,503
SL02673,D036,SV025,2026-06-12,16:30,17:00,available,1,0,21,no,503
SL02674,D037,SV030,2026-06-12,08:30,08:55,available,1,0,39,no,804
SL02675,D037,SV029,2026-06-12,10:00,10:25,booked,1,1,42,no,804
SL02676,D037,SV030,2026-06-12,10:30,10:55,available,1,0,14,no,804
SL02677,D037,SV030,2026-06-12,11:00,11:25,available,1,0,26,no,804
SL02678,D040,SV030,2026-06-12,08:00,08:25,available,1,0,34,no,801
SL02679,D040,SV029,2026-06-12,08:30,08:55,available,1,0,33,yes,801
SL02680,D040,SV028,2026-06-12,09:00,09:30,blocked,1,0,,yes,801
SL02681,D040,SV028,2026-06-12,11:00,11:30,booked,1,1,23,no,801
SL02682,D043,SV033,2026-06-12,08:00,08:20,booked,1,1,40,no,418
SL02683,D043,SV033,2026-06-12,08:30,08:50,available,1,0,36,no,418
SL02684,D043,SV033,2026-06-12,09:00,09:20,booked,1,1,42,no,418
SL02685,D043,SV031,2026-06-12,09:30,09:50,available,1,0,25,no,418
SL02686,D043,SV031,2026-06-12,10:00,10:20,booked,1,1,40,no,418
SL02687,D043,SV032,2026-06-12,10:30,10:55,available,1,0,15,no,418
SL02688,D043,SV033,2026-06-12,11:00,11:20,blocked,1,0,,no,418
SL02689,D043,SV031,2026-06-12,13:30,13:50,blocked,1,0,,no,418
SL02690,D043,SV033,2026-06-12,14:00,14:20,booked,1,1,38,no,418
SL02691,D043,SV031,2026-06-12,14:30,14:50,available,1,0,23,no,418
SL02692,D043,SV033,2026-06-12,15:00,15:20,blocked,1,0,,no,418
SL02693,D043,SV031,2026-06-12,15:30,15:50,available,1,0,25,no,418
SL02694,D043,SV033,2026-06-12,16:00,16:20,available,1,0,26,no,418
SL02695,D043,SV031,2026-06-12,16:30,16:50,blocked,1,0,,no,418
SL02696,D044,SV033,2026-06-12,08:00,08:20,available,1,0,37,no,408
SL02697,D044,SV032,2026-06-12,08:30,08:55,available,1,0,41,no,408
SL02698,D044,SV032,2026-06-12,09:00,09:25,available,1,0,28,no,408
SL02699,D044,SV032,2026-06-12,09:30,09:55,booked,1,1,38,no,408
SL02700,D044,SV032,2026-06-12,10:00,10:25,blocked,1,0,,no,408
SL02701,D044,SV031,2026-06-12,10:30,10:50,available,1,0,22,no,408
SL02702,D044,SV032,2026-06-12,11:00,11:25,available,1,0,12,no,408
SL02703,D044,SV032,2026-06-12,13:30,13:55,booked,1,1,43,no,408
SL02704,D044,SV031,2026-06-12,14:00,14:20,available,1,0,23,no,408
SL02705,D044,SV033,2026-06-12,14:30,14:50,available,1,0,17,no,408
SL02706,D044,SV032,2026-06-12,15:00,15:25,available,1,0,18,no,408
SL02707,D044,SV031,2026-06-12,15:30,15:50,available,1,0,13,no,408
SL02708,D044,SV032,2026-06-12,16:00,16:25,available,1,0,17,no,408
SL02709,D044,SV032,2026-06-12,16:30,16:55,available,1,0,19,no,408
SL02710,D045,SV035,2026-06-12,13:30,13:55,blocked,1,0,,no,219
SL02711,D045,SV034,2026-06-12,14:00,14:25,available,1,0,14,no,219
SL02712,D045,SV036,2026-06-12,14:30,14:50,available,1,0,19,no,219
SL02713,D045,SV036,2026-06-12,15:00,15:20,booked,1,1,21,no,219
SL02714,D045,SV036,2026-06-12,15:30,15:50,available,1,0,18,no,219
SL02715,D045,SV035,2026-06-12,16:00,16:25,available,1,0,15,no,219
SL02716,D045,SV036,2026-06-12,16:30,16:50,blocked,1,0,,no,219
SL02717,D047,SV036,2026-06-12,13:30,13:50,booked,1,1,34,no,205
SL02718,D047,SV036,2026-06-12,14:00,14:20,available,1,0,9,no,205
SL02719,D047,SV034,2026-06-12,14:30,14:55,booked,1,1,26,no,205
SL02720,D047,SV036,2026-06-12,15:00,15:20,available,1,0,8,no,205
SL02721,D047,SV034,2026-06-12,15:30,15:55,booked,1,1,25,no,205
SL02722,D047,SV036,2026-06-12,16:00,16:20,available,1,0,17,no,205
SL02723,D047,SV035,2026-06-12,16:30,16:55,available,1,0,19,no,205
SL02724,D006,SV005,2026-06-13,08:00,08:25,blocked,1,0,,no,309
SL02725,D006,SV004,2026-06-13,08:30,08:50,available,1,0,31,no,309
SL02726,D006,SV004,2026-06-13,09:00,09:20,booked,1,1,51,no,309
SL02727,D006,SV005,2026-06-13,09:30,09:55,blocked,1,0,,no,309
SL02728,D006,SV004,2026-06-13,10:00,10:20,available,1,0,25,no,309
SL02729,D006,SV004,2026-06-13,10:30,10:50,booked,1,1,37,no,309
SL02730,D006,SV005,2026-06-13,11:00,11:25,available,1,0,21,no,309
SL02731,D007,SV004,2026-06-13,13:30,13:50,available,1,0,21,yes,315
SL02732,D007,SV006,2026-06-13,14:00,14:25,available,1,0,8,yes,315
SL02733,D007,SV004,2026-06-13,14:30,14:50,available,1,0,23,yes,315
SL02734,D007,SV005,2026-06-13,15:00,15:25,blocked,1,0,,yes,315
SL02735,D007,SV005,2026-06-13,15:30,15:55,available,1,0,16,yes,315
SL02736,D007,SV004,2026-06-13,16:30,16:50,available,1,0,26,no,315
SL02737,D008,SV006,2026-06-13,08:00,08:25,booked,1,1,46,yes,317
SL02738,D008,SV004,2026-06-13,08:30,08:50,available,1,0,30,no,317
SL02739,D008,SV005,2026-06-13,09:00,09:25,blocked,1,0,,yes,317
SL02740,D008,SV004,2026-06-13,09:30,09:50,booked,1,1,22,no,317
SL02741,D008,SV005,2026-06-13,10:00,10:25,booked,1,1,33,no,317
SL02742,D008,SV004,2026-06-13,10:30,10:50,blocked,1,0,,yes,317
SL02743,D008,SV006,2026-06-13,11:00,11:25,available,1,0,23,yes,317
SL02744,D010,SV008,2026-06-13,13:30,14:00,booked,1,1,44,no,101
SL02745,D010,SV009,2026-06-13,14:00,14:25,booked,1,1,35,no,101
SL02746,D010,SV009,2026-06-13,15:00,15:25,available,1,0,28,no,101
SL02747,D010,SV008,2026-06-13,15:30,16:00,available,1,0,24,no,101
SL02748,D010,SV007,2026-06-13,16:00,16:25,available,1,0,22,no,101
SL02749,D014,SV010,2026-06-13,13:30,13:50,available,1,0,23,no,416
SL02750,D014,SV010,2026-06-13,14:00,14:20,blocked,1,0,,no,416
SL02751,D014,SV012,2026-06-13,14:30,14:55,available,1,0,12,no,416
SL02752,D014,SV012,2026-06-13,15:00,15:25,booked,1,1,27,no,416
SL02753,D014,SV012,2026-06-13,15:30,15:55,booked,1,1,24,no,416
SL02754,D014,SV010,2026-06-13,16:00,16:20,blocked,1,0,,no,416
SL02755,D014,SV012,2026-06-13,16:30,16:55,booked,1,1,29,no,416
SL02756,D015,SV012,2026-06-13,13:30,13:55,booked,1,1,33,no,418
SL02757,D015,SV011,2026-06-13,14:00,14:25,booked,1,1,23,no,418
SL02758,D015,SV010,2026-06-13,16:00,16:20,available,1,0,12,no,418
SL02759,D015,SV011,2026-06-13,16:30,16:55,available,1,0,18,no,418
SL02760,D016,SV012,2026-06-13,08:00,08:25,available,1,0,24,no,409
SL02761,D016,SV012,2026-06-13,08:30,08:55,booked,1,1,47,no,409
SL02762,D016,SV010,2026-06-13,09:00,09:20,available,1,0,33,yes,409
SL02763,D016,SV011,2026-06-13,09:30,09:55,available,1,0,19,no,409
SL02764,D016,SV010,2026-06-13,10:00,10:20,available,1,0,16,no,409
SL02765,D016,SV012,2026-06-13,10:30,10:55,available,1,0,23,no,409
SL02766,D016,SV011,2026-06-13,11:00,11:25,booked,1,1,35,no,409
SL02767,D016,SV011,2026-06-13,13:30,13:55,available,1,0,26,no,409
SL02768,D016,SV011,2026-06-13,14:00,14:25,available,1,0,23,no,409
SL02769,D016,SV012,2026-06-13,14:30,14:55,available,1,0,7,yes,409
SL02770,D016,SV010,2026-06-13,15:00,15:20,available,1,0,20,no,409
SL02771,D016,SV012,2026-06-13,16:00,16:25,available,1,0,22,no,409
SL02772,D016,SV012,2026-06-13,16:30,16:55,available,1,0,25,yes,409
SL02773,D017,SV013,2026-06-13,08:00,08:30,booked,1,1,52,no,511
SL02774,D017,SV015,2026-06-13,08:30,08:55,available,1,0,37,yes,511
